,combined_id,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
11612,43340.epa.commute_over_60_mins,,,,16094.0,,,,,,,,
11613,43340.epa.income_per_capita,21837.0,23619.0,23708.0,22547.0,24495.0,24845.0,24443.0,24028.0,24490.0,24455.0,23934.0,25108.0
11614,43340.epa.gini_index,0.491,0.495,0.481,0.475,0.4842,0.4758,0.488,0.4944,0.4886,0.5115,0.5047,0.4751
11615,43340.epa.poverty,79001.0,69589.0,62136.0,70461.0,74885.0,72109.0,89134.0,93407.0,91255.0,104174.0,102947.0,87469.0
11616,43340.epa.rent_over_50_percent,12401.0,10467.0,13770.0,12000.0,14035.0,13085.0,13546.0,14006.0,16718.0,18114.0,16674.0,18560.0
11617,43340.epa.rent_25_to_50_percent,15808.0,20418.0,18376.0,22236.0,16770.0,19669.0,19403.0,19645.0,20378.0,21725.0,23672.0,21545.0
11618,43340.epa.rent_under_25_percent,13850.0,11587.0,11702.0,12251.0,12470.0,14307.0,13978.0,15036.0,12964.0,12836.0,12495.0,13433.0
11619,43340.epa.median_rent,463.0,536.0,548.0,522.0,593.0,564.0,573.0,628.0,602.0,610.0,611.0,644.0
11620,44300.epa.total_pop,144658.0,144779.0,146212.0,154127.0,154722.0,155171.0,155403.0,158742.0,160580.0,161464.0,162660.0,162805.0
11621,44300.epa.median_age,28.9,28.9,27.4,29.3,29.1,29.3,30.2,30.5,31.2,31.7,32.1,31.6
11622,44300.epa.nonfamily_households,22309.0,19924.0,21966.0,24925.0,27645.0,23337.0,22518.0,24071.0,24435.0,24560.0,25604.0,26164.0
11623,44300.epa.family_households,30206.0,31281.0,31280.0,31433.0,31050.0,33643.0,34211.0,33512.0,31681.0,32850.0,33025.0,32350.0
11624,44300.epa.high_school_including_ged,26564.0,25888.0,26048.0,27627.0,27686.0,27304.0,28177.0,29422.0,31105.0,29060.0,27528.0,28321.0
11625,44300.epa.graduate_professional_degree,16320.0,15219.0,14511.0,17514.0,16983.0,16675.0,18318.0,18054.0,18893.0,21696.0,20741.0,22748.0
11626,44300.epa.some_college_and_associates_degree,15436.0,17001.0,15451.0,16792.0,17118.0,18873.0,15833.0,21011.0,17636.0,17544.0,19791.0,18596.0
11627,44300.epa.housing_units,58076.0,58564.0,58982.0,63363.0,64109.0,63743.0,64286.0,65105.0,65474.0,65766.0,66733.0,67155.0
11628,44300.epa.occupied_housing_units,52515.0,51205.0,53246.0,56358.0,58695.0,56980.0,56729.0,57583.0,56116.0,57410.0,58629.0,58514.0
11629,44300.epa.median_structure_age,42.0,43.0,42.0,43.0,41.0,43.0,43.0,43.0,42.0,39.0,38.0,41.0
11630,44300.epa.dwellings_under_4_units,40609.0,42210.0,39861.0,44840.0,44229.0,46986.0,47523.0,47766.0,46919.0,49917.0,48038.0,49158.0
11631,44300.epa.dwellings_5_to_19_units,5997.0,6313.0,8477.0,8459.0,8072.0,5707.0,5697.0,7145.0,7364.0,4633.0,8097.0,6908.0
11632,44300.epa.dwellings_20_to_49_units,3660.0,2758.0,4103.0,3315.0,4060.0,4175.0,3422.0,3776.0,4014.0,3966.0,3149.0,3853.0
11633,44300.epa.dwellings_50_or_more_units,3602.0,3276.0,3397.0,3761.0,4248.0,3035.0,4060.0,3590.0,3757.0,4616.0,4307.0,3350.0
11634,44300.epa.walked_to_work,8518.0,7244.0,5165.0,6624.0,8425.0,6581.0,7159.0,5210.0,8273.0,7455.0,6329.0,5532.0
11635,44300.epa.commuters_by_public_transportation,2333.0,2580.0,2442.0,2093.0,3546.0,3191.0,2232.0,3514.0,4406.0,3140.0,,
11636,44300.epa.commuters_by_car_truck_van,51030.0,54626.0,54793.0,57388.0,57827.0,54235.0,57550.0,58726.0,57183.0,56811.0,56245.0,61428.0
11637,44300.epa.commute_under_10_mins,,,,26059.0,,,,,,,,
11638,44300.epa.commute_10_29_mins,38651.0,39644.0,39784.0,40612.0,43340.0,40343.0,42637.0,43921.0,43742.0,43051.0,42383.0,45192.0
11639,44300.epa.commute_30_59_mins,,,,15733.0,,,,,,,,
11640,44300.epa.commute_over_60_mins,,,,3620.0,,,,,,,,
11641,44300.epa.income_per_capita,22848.0,24491.0,23270.0,22589.0,24558.0,25802.0,25875.0,24965.0,26895.0,31158.0,29433.0,28362.0
11642,44300.epa.gini_index,0.472,0.468,0.463,0.442,0.4815,0.4864,0.4532,0.4565,0.454,0.4812,0.4722,0.473
11643,44300.epa.poverty,18878.0,18828.0,24820.0,28597.0,28604.0,29123.0,27490.0,26417.0,23830.0,25619.0,26223.0,27457.0
11644,44300.epa.rent_over_50_percent,5755.0,5985.0,7831.0,8813.0,9298.0,7180.0,7238.0,7834.0,6474.0,7429.0,6688.0,7066.0
11645,44300.epa.rent_25_to_50_percent,7171.0,5220.0,6346.0,5998.0,6423.0,8167.0,6712.0,5538.0,5882.0,4619.0,7964.0,5794.0
11646,44300.epa.rent_under_25_percent,3633.0,4583.0,5083.0,4833.0,3648.0,3250.0,3510.0,4868.0,6484.0,4038.0,3849.0,4690.0
11647,44300.epa.median_rent,630.0,687.0,704.0,760.0,751.0,815.0,800.0,811.0,855.0,907.0,858.0,828.0
11648,14740.epa.total_pop,236732.0,239769.0,240862.0,251809.0,254633.0,254991.0,253968.0,254183.0,260131.0,264811.0,266414.0,269805.0
11649,14740.epa.median_age,39.1,39.7,39.9,39.7,39.3,39.1,39.0,39.7,39.4,38.5,39.1,39.2
11650,14740.epa.nonfamily_households,27028.0,32233.0,25706.0,33103.0,32632.0,33344.0,32397.0,30039.0,31517.0,33570.0,33142.0,34635.0
11651,14740.epa.family_households,62982.0,61166.0,65050.0,66047.0,68056.0,63683.0,65457.0,65210.0,66973.0,68425.0,71760.0,70776.0
11652,14740.epa.high_school_including_ged,39166.0,38560.0,39719.0,40488.0,43335.0,40921.0,38173.0,40568.0,41321.0,41891.0,40847.0,40110.0
11653,14740.epa.graduate_professional_degree,16400.0,16764.0,18091.0,17053.0,18146.0,19192.0,17601.0,21031.0,18750.0,20332.0,22229.0,22120.0
11654,14740.epa.some_college_and_associates_degree,60469.0,66556.0,65798.0,68051.0,69235.0,70676.0,71458.0,67970.0,73386.0,71354.0,70512.0,76143.0
11655,14740.epa.housing_units,100911.0,102028.0,102774.0,107465.0,108371.0,108094.0,108336.0,109329.0,109684.0,110398.0,112658.0,113732.0
11656,14740.epa.occupied_housing_units,90010.0,93399.0,90756.0,99150.0,100688.0,97027.0,97854.0,95249.0,98490.0,101995.0,104902.0,105411.0
11657,14740.epa.median_structure_age,38.0,37.0,36.0,37.0,35.0,35.0,36.0,34.0,34.0,34.0,34.0,33.0
11658,14740.epa.dwellings_under_4_units,78695.0,77262.0,81560.0,83853.0,85289.0,84826.0,84860.0,85284.0,88532.0,86367.0,89686.0,90628.0
11659,14740.epa.dwellings_5_to_19_units,8873.0,9182.0,8139.0,9041.0,8821.0,8176.0,9063.0,8147.0,7340.0,9054.0,7221.0,9218.0
11660,14740.epa.dwellings_20_to_49_units,2204.0,2958.0,2893.0,2871.0,3288.0,3274.0,2601.0,3696.0,2442.0,3338.0,4069.0,2741.0
11661,14740.epa.dwellings_50_or_more_units,2071.0,2550.0,2714.0,2259.0,2845.0,2743.0,2300.0,2483.0,2523.0,2909.0,3464.0,3596.0
11662,14740.epa.walked_to_work,3847.0,4567.0,3227.0,7460.0,3639.0,4927.0,6776.0,6729.0,7142.0,4953.0,6715.0,6675.0
11663,14740.epa.commuters_by_public_transportation,8499.0,8768.0,8128.0,8742.0,9722.0,10352.0,11041.0,10665.0,12358.0,11087.0,11052.0,10002.0
11664,14740.epa.commuters_by_car_truck_van,87751.0,89542.0,90202.0,89313.0,90193.0,87902.0,93755.0,90906.0,90251.0,96351.0,95291.0,105240.0
11665,14740.epa.commute_under_10_mins,,23847.0,,,21616.0,20280.0,19848.0,21255.0,20808.0,18050.0,18582.0,22523.0
11666,14740.epa.commute_10_29_mins,48487.0,51273.0,52820.0,56106.0,56360.0,56802.0,61599.0,56801.0,60723.0,59900.0,61841.0,63479.0
11667,14740.epa.commute_30_59_mins,,30322.0,,,26522.0,27760.0,30852.0,31388.0,31207.0,37433.0,36803.0,39412.0
11668,14740.epa.commute_over_60_mins,,33106.0,,,29534.0,31690.0,35146.0,33778.0,30440.0,32216.0,31560.0,35594.0
11669,14740.epa.income_per_capita,28809.0,29451.0,31114.0,28808.0,30749.0,30246.0,31987.0,32340.0,31879.0,34035.0,35908.0,38588.0
11670,14740.epa.gini_index,0.425,0.424,0.426,0.411,0.4265,0.4174,0.4305,0.4488,0.4083,0.4233,0.4115,0.4216
11671,14740.epa.poverty,19876.0,23785.0,17421.0,27659.0,26025.0,27164.0,27727.0,27187.0,24199.0,25833.0,20068.0,23646.0
11672,14740.epa.rent_over_50_percent,6037.0,6192.0,4420.0,7965.0,6477.0,6997.0,7110.0,7831.0,6141.0,7445.0,7569.0,6616.0
11673,14740.epa.rent_25_to_50_percent,10262.0,10630.0,12128.0,13060.0,13641.0,11034.0,12829.0,12522.0,12500.0,13062.0,12307.0,12231.0
11674,14740.epa.rent_under_25_percent,5916.0,6287.0,5178.0,6612.0,8552.0,6271.0,5937.0,6462.0,7470.0,9511.0,9064.0,6912.0
11675,14740.epa.median_rent,743.0,780.0,864.0,820.0,864.0,884.0,876.0,884.0,931.0,1022.0,1091.0,1151.0
11676,49420.epa.total_pop,233062.0,234564.0,239054.0,244485.0,247141.0,246977.0,247044.0,247687.0,248830.0,249636.0,250193.0,251446.0
11677,49420.epa.median_age,32.6,32.5,31.7,32.1,32.4,32.3,32.7,32.6,32.9,32.8,32.7,33.3
11678,49420.epa.nonfamily_households,19259.0,21293.0,20163.0,20086.0,22859.0,22424.0,23000.0,21993.0,22484.0,23583.0,22660.0,22593.0
11679,49420.epa.family_households,58423.0,56116.0,59835.0,59789.0,57212.0,56048.0,56742.0,57707.0,59225.0,57501.0,59447.0,60727.0
11680,49420.epa.high_school_including_ged,42346.0,38895.0,38578.0,37544.0,39067.0,37948.0,42010.0,41076.0,44579.0,43273.0,39359.0,42310.0
11681,49420.epa.graduate_professional_degree,8047.0,9791.0,8389.0,7920.0,9452.0,8900.0,8751.0,7413.0,8953.0,9574.0,10561.0,10130.0
11682,49420.epa.some_college_and_associates_degree,38116.0,39992.0,39558.0,43029.0,40843.0,44658.0,44008.0,41154.0,40888.0,45612.0,44817.0,44188.0
11683,49420.epa.housing_units,82715.0,83696.0,84600.0,85552.0,85905.0,86032.0,85898.0,86370.0,86568.0,86728.0,88610.0,89129.0
11684,49420.epa.occupied_housing_units,77682.0,77409.0,79998.0,79875.0,80071.0,78472.0,79742.0,79700.0,81709.0,81084.0,82107.0,83320.0
11685,49420.epa.median_structure_age,46.0,45.0,46.0,45.0,44.0,45.0,42.0,45.0,47.0,46.0,44.0,44.0
11686,49420.epa.dwellings_under_4_units,64046.0,65144.0,65862.0,67081.0,67734.0,69604.0,65229.0,69905.0,70905.0,67370.0,70062.0,67750.0
11687,49420.epa.dwellings_5_to_19_units,4637.0,4965.0,4800.0,4106.0,4561.0,4671.0,5082.0,4422.0,4450.0,4426.0,4823.0,4312.0
11688,49420.epa.dwellings_20_to_49_units,771.0,1173.0,2466.0,2501.0,1784.0,1380.0,2473.0,1883.0,1801.0,2251.0,1258.0,1648.0
11689,49420.epa.dwellings_50_or_more_units,846.0,830.0,1098.0,1242.0,1681.0,1117.0,1447.0,819.0,1067.0,1627.0,1665.0,3074.0
11690,49420.epa.walked_to_work,1983.0,,1868.0,1950.0,1819.0,1968.0,1539.0,1417.0,2157.0,2104.0,,2095.0
11691,49420.epa.commuters_by_public_transportation,,,585.0,880.0,,694.0,997.0,637.0,791.0,570.0,,176.0
11692,49420.epa.commuters_by_car_truck_van,89402.0,,85487.0,89024.0,87264.0,90467.0,91059.0,95409.0,93702.0,95924.0,,96701.0
11693,49420.epa.commute_under_10_mins,,,,,,,,,,,,
11694,49420.epa.commute_10_29_mins,59288.0,56863.0,54955.0,61503.0,54462.0,55776.0,62419.0,56038.0,57859.0,64109.0,59914.0,60143.0
11695,49420.epa.commute_30_59_mins,,,,,,,,,,,,
11696,49420.epa.commute_over_60_mins,,,,,,,,,,,,
11697,49420.epa.income_per_capita,19218.0,18995.0,18150.0,20256.0,18361.0,18874.0,18387.0,20000.0,21769.0,22026.0,20989.0,22091.0
11698,49420.epa.gini_index,0.448,0.405,0.429,0.469,0.4175,0.4383,0.415,0.4388,0.4583,0.4486,0.4269,0.4258
11699,49420.epa.poverty,45293.0,42086.0,52288.0,58832.0,55337.0,55924.0,50581.0,49475.0,45830.0,44367.0,44645.0,41048.0
11700,49420.epa.rent_over_50_percent,5289.0,3982.0,6171.0,8545.0,7202.0,6869.0,6647.0,6438.0,5221.0,5873.0,6435.0,6474.0
11701,49420.epa.rent_25_to_50_percent,8064.0,10423.0,10490.0,11733.0,12880.0,9991.0,12169.0,9568.0,12042.0,8525.0,9941.0,9148.0
11702,49420.epa.rent_under_25_percent,8360.0,7035.0,7102.0,6884.0,5717.0,6337.0,6101.0,5938.0,6546.0,8814.0,9209.0,7849.0
11703,49420.epa.median_rent,515.0,515.0,545.0,583.0,591.0,595.0,630.0,631.0,626.0,627.0,625.0,660.0
11704,12980.epa.total_pop,136615.0,135861.0,135616.0,136072.0,135490.0,135099.0,135012.0,134878.0,134314.0,134386.0,134128.0,134487.0
11705,12980.epa.median_age,38.1,37.3,39.4,38.8,39.7,39.9,40.1,40.3,39.4,39.6,40.7,40.4
11706,12980.epa.nonfamily_households,17781.0,19208.0,19597.0,16763.0,18435.0,19180.0,18780.0,19393.0,19395.0,20173.0,20646.0,20832.0
11707,12980.epa.family_households,36365.0,33416.0,34931.0,35837.0,33379.0,34002.0,34200.0,32992.0,33681.0,32715.0,33910.0,33082.0
11708,12980.epa.high_school_including_ged,32965.0,32520.0,28793.0,32050.0,33909.0,31679.0,29704.0,32361.0,35086.0,34381.0,33244.0,32301.0
11709,12980.epa.graduate_professional_degree,5461.0,5693.0,6230.0,5714.0,5825.0,5777.0,6736.0,5634.0,5774.0,6264.0,7635.0,6690.0
11710,12980.epa.some_college_and_associates_degree,28120.0,30788.0,33037.0,31687.0,30931.0,31961.0,33695.0,30843.0,29115.0,29390.0,31288.0,31592.0
11711,12980.epa.housing_units,60697.0,60755.0,60782.0,61009.0,60932.0,60747.0,60562.0,60685.0,60608.0,60537.0,60843.0,60879.0
11712,12980.epa.occupied_housing_units,54146.0,52624.0,54528.0,52600.0,51814.0,53182.0,52980.0,52385.0,53076.0,52888.0,54556.0,53914.0
11713,12980.epa.median_structure_age,61.0,60.0,61.0,57.0,57.0,59.0,58.0,59.0,58.0,54.0,55.0,57.0
11714,12980.epa.dwellings_under_4_units,50066.0,48089.0,50796.0,49913.0,48724.0,48830.0,49569.0,49681.0,48107.0,46449.0,46609.0,47539.0
11715,12980.epa.dwellings_5_to_19_units,4677.0,5639.0,3387.0,3703.0,5042.0,4101.0,3956.0,4063.0,5093.0,5272.0,4234.0,4563.0
11716,12980.epa.dwellings_20_to_49_units,1652.0,3285.0,2192.0,2208.0,2145.0,3170.0,2462.0,2237.0,1877.0,3305.0,3792.0,2664.0
11717,12980.epa.dwellings_50_or_more_units,1145.0,1001.0,1058.0,1601.0,1821.0,1561.0,1270.0,1204.0,1799.0,1819.0,2276.0,2070.0
11718,12980.epa.walked_to_work,1346.0,,,,,2031.0,1606.0,,1686.0,1087.0,2358.0,
11719,12980.epa.commuters_by_public_transportation,,454.0,213.0,,,378.0,779.0,,,,191.0,
11720,12980.epa.commuters_by_car_truck_van,54495.0,,,,,52538.0,52985.0,,49094.0,54307.0,52859.0,
11721,12980.epa.commute_under_10_mins,,,,,,,,,,,,
11722,12980.epa.commute_10_29_mins,32532.0,32933.0,34027.0,31644.0,32416.0,35498.0,34188.0,33742.0,30348.0,36347.0,30744.0,34971.0
11723,12980.epa.commute_30_59_mins,,,,,,,,,,,,
11724,12980.epa.commute_over_60_mins,,,,,,,,,,,,
11725,12980.epa.income_per_capita,21777.0,21181.0,21861.0,20661.0,22777.0,21604.0,23468.0,23171.0,22818.0,25252.0,26088.0,26276.0
11726,12980.epa.gini_index,0.438,0.421,0.464,0.415,0.4934,0.4362,0.4396,0.4364,0.4363,0.4545,0.4637,0.4321
11727,12980.epa.poverty,22858.0,21249.0,22921.0,21697.0,25953.0,23569.0,24261.0,19466.0,20578.0,22036.0,27087.0,23557.0
11728,12980.epa.rent_over_50_percent,3940.0,4325.0,4453.0,3118.0,4277.0,3978.0,3613.0,3457.0,4358.0,4403.0,4365.0,2435.0
11729,12980.epa.rent_25_to_50_percent,5948.0,4716.0,5384.0,6002.0,6347.0,5887.0,5922.0,4764.0,6238.0,5512.0,6378.0,6838.0
11730,12980.epa.rent_under_25_percent,3467.0,4318.0,3540.0,3646.0,2847.0,3812.0,3892.0,3743.0,4212.0,4102.0,2918.0,3942.0
11731,12980.epa.median_rent,500.0,501.0,523.0,516.0,527.0,538.0,546.0,565.0,568.0,588.0,567.0,593.0
11732,49740.epa.total_pop,190557.0,194322.0,196972.0,196509.0,200870.0,200022.0,201201.0,203247.0,204275.0,205631.0,207534.0,212128.0
11733,49740.epa.median_age,34.8,35.3,35.2,34.2,32.9,33.6,33.5,34.0,34.5,34.8,34.7,35.1
11734,49740.epa.nonfamily_households,19401.0,16529.0,16041.0,15960.0,14797.0,16006.0,17281.0,16283.0,19271.0,19950.0,18673.0,16968.0
11735,49740.epa.family_households,50772.0,52841.0,55639.0,51790.0,56693.0,54889.0,52463.0,54310.0,52480.0,53122.0,55947.0,57564.0
11736,49740.epa.high_school_including_ged,34031.0,30205.0,30098.0,31521.0,30580.0,28821.0,33759.0,32586.0,30530.0,34499.0,34893.0,36638.0
11737,49740.epa.graduate_professional_degree,6244.0,5882.0,5396.0,4924.0,5955.0,5566.0,5742.0,6588.0,7082.0,6742.0,7045.0,7169.0
11738,49740.epa.some_college_and_associates_degree,34878.0,39712.0,36032.0,42112.0,39231.0,40964.0,38329.0,38263.0,40531.0,41773.0,42244.0,42733.0
11739,49740.epa.housing_units,86780.0,87509.0,88803.0,87945.0,88142.0,88972.0,89610.0,89909.0,90485.0,91314.0,92441.0,93571.0
11740,49740.epa.occupied_housing_units,70173.0,69370.0,71680.0,67750.0,71490.0,70895.0,69744.0,70593.0,71751.0,73072.0,74620.0,74532.0
11741,49740.epa.median_structure_age,30.0,30.0,30.0,27.0,28.0,27.0,26.0,26.0,27.0,26.0,25.0,26.0
11742,49740.epa.dwellings_under_4_units,47126.0,47254.0,51895.0,54367.0,52136.0,52937.0,52770.0,53818.0,53508.0,53625.0,56886.0,62107.0
11743,49740.epa.dwellings_5_to_19_units,5861.0,4737.0,2840.0,4302.0,5371.0,5433.0,6030.0,7195.0,5342.0,5142.0,4283.0,4045.0
11744,49740.epa.dwellings_20_to_49_units,722.0,1887.0,1032.0,1151.0,490.0,994.0,766.0,521.0,622.0,448.0,1010.0,1198.0
11745,49740.epa.dwellings_50_or_more_units,1627.0,826.0,1174.0,1781.0,1019.0,952.0,1275.0,1477.0,1404.0,1225.0,1453.0,1980.0
11746,49740.epa.walked_to_work,2543.0,1665.0,1384.0,1354.0,1690.0,1951.0,1902.0,2217.0,1570.0,1836.0,1080.0,1311.0
11747,49740.epa.commuters_by_public_transportation,716.0,1544.0,,,714.0,431.0,330.0,1138.0,984.0,2659.0,1556.0,575.0
11748,49740.epa.commuters_by_car_truck_van,64748.0,60945.0,60920.0,62894.0,61319.0,64066.0,67307.0,68765.0,67570.0,69851.0,75179.0,74712.0
11749,49740.epa.commute_under_10_mins,,,,,,,,,,,,
11750,49740.epa.commute_10_29_mins,42256.0,39557.0,37725.0,40425.0,37501.0,39759.0,43069.0,44175.0,44552.0,45849.0,44094.0,43078.0
11751,49740.epa.commute_30_59_mins,,,,,,,,,,,,
11752,49740.epa.commute_over_60_mins,,,,,,,,,,,,
11753,49740.epa.income_per_capita,18809.0,17842.0,17863.0,17795.0,18216.0,17284.0,19531.0,19235.0,19274.0,20845.0,21665.0,21484.0
11754,49740.epa.gini_index,0.414,0.42,0.415,0.401,0.4398,0.4189,0.44,0.4592,0.4379,0.4269,0.4441,0.4486
11755,49740.epa.poverty,32464.0,43308.0,34585.0,38352.0,41956.0,41313.0,34449.0,44271.0,40762.0,36136.0,37118.0,40295.0
11756,49740.epa.rent_over_50_percent,3450.0,4716.0,3748.0,4214.0,4137.0,5452.0,3402.0,6397.0,5742.0,4298.0,3994.0,4805.0
11757,49740.epa.rent_25_to_50_percent,7610.0,7270.0,9817.0,7213.0,7238.0,8621.0,8621.0,7700.0,7379.0,8838.0,8414.0,10152.0
11758,49740.epa.rent_under_25_percent,5904.0,4881.0,4125.0,3492.0,3689.0,3962.0,5427.0,4988.0,4168.0,6203.0,7260.0,5929.0
11759,49740.epa.median_rent,569.0,587.0,630.0,630.0,668.0,714.0,675.0,698.0,616.0,616.0,682.0,692.0
11760,41060.epa.total_pop,185555.0,186954.0,189148.0,189284.0,190014.0,190471.0,191306.0,192418.0,194418.0,195644.0,197759.0,199801.0
11761,41060.epa.median_age,33.1,33.2,33.5,33.0,33.0,34.9,33.7,34.4,34.7,35.2,34.7,35.1
11762,41060.epa.nonfamily_households,25060.0,24735.0,25576.0,24088.0,26238.0,24468.0,26151.0,25529.0,26634.0,28059.0,27374.0,26534.0
11763,41060.epa.family_households,44774.0,46173.0,46602.0,47057.0,45794.0,47503.0,46722.0,47355.0,47983.0,46775.0,48968.0,48403.0
11764,41060.epa.high_school_including_ged,39631.0,38450.0,37841.0,34053.0,37468.0,37317.0,36437.0,35472.0,34970.0,36933.0,33839.0,33851.0
11765,41060.epa.graduate_professional_degree,9118.0,9137.0,7536.0,7604.0,8596.0,9971.0,9107.0,10910.0,8578.0,8646.0,11133.0,11851.0
11766,41060.epa.some_college_and_associates_degree,38172.0,40685.0,39658.0,45416.0,41096.0,42716.0,44087.0,43777.0,45952.0,46785.0,43568.0,47166.0
11767,41060.epa.housing_units,75929.0,76520.0,77127.0,78183.0,78639.0,78505.0,78798.0,79387.0,79770.0,80459.0,81817.0,82549.0
11768,41060.epa.occupied_housing_units,69834.0,70908.0,72178.0,71145.0,72032.0,71971.0,72873.0,72884.0,74617.0,74834.0,76342.0,74937.0
11769,41060.epa.median_structure_age,39.0,38.0,38.0,38.0,36.0,37.0,36.0,36.0,36.0,35.0,36.0,35.0
11770,41060.epa.dwellings_under_4_units,57834.0,59077.0,59374.0,59145.0,61352.0,61792.0,61053.0,60591.0,60865.0,61726.0,62756.0,61043.0
11771,41060.epa.dwellings_5_to_19_units,6986.0,5557.0,5496.0,6000.0,4889.0,3925.0,4994.0,4706.0,6651.0,4858.0,6258.0,6347.0
11772,41060.epa.dwellings_20_to_49_units,6021.0,5180.0,5714.0,6425.0,5698.0,6112.0,5933.0,7090.0,5938.0,6187.0,6813.0,7184.0
11773,41060.epa.dwellings_50_or_more_units,2766.0,3071.0,3685.0,3683.0,3878.0,3715.0,3600.0,3965.0,3910.0,5393.0,3725.0,5213.0
11774,41060.epa.walked_to_work,4682.0,4063.0,2095.0,2687.0,2840.0,3988.0,4874.0,4454.0,3967.0,3752.0,3635.0,4522.0
11775,41060.epa.commuters_by_public_transportation,1110.0,1411.0,977.0,830.0,1036.0,1900.0,1538.0,1126.0,1601.0,1639.0,1224.0,2061.0
11776,41060.epa.commuters_by_car_truck_van,85567.0,90083.0,85058.0,85400.0,86228.0,87608.0,90018.0,86497.0,92598.0,90565.0,96632.0,90536.0
11777,41060.epa.commute_under_10_mins,,33538.0,,,,,,,,,,
11778,41060.epa.commute_10_29_mins,52368.0,55957.0,49710.0,51296.0,51115.0,54594.0,54115.0,52411.0,53647.0,56789.0,59145.0,55434.0
11779,41060.epa.commute_30_59_mins,,19105.0,,,,,,,,,,
11780,41060.epa.commute_over_60_mins,,12702.0,,,,,,,,,,
11781,41060.epa.income_per_capita,23632.0,24774.0,23648.0,23507.0,24635.0,25670.0,27225.0,26353.0,27262.0,28311.0,30647.0,30169.0
11782,41060.epa.gini_index,0.41,0.407,0.433,0.402,0.4139,0.4187,0.4231,0.4203,0.4275,0.4257,0.4333,0.4262
11783,41060.epa.poverty,21010.0,18788.0,25107.0,22072.0,25351.0,23689.0,24877.0,26775.0,27037.0,20525.0,21100.0,26021.0
11784,41060.epa.rent_over_50_percent,5491.0,3453.0,5089.0,5102.0,5107.0,5735.0,4303.0,4250.0,3916.0,4407.0,5306.0,4868.0
11785,41060.epa.rent_25_to_50_percent,5910.0,6155.0,7322.0,6477.0,7555.0,5822.0,7363.0,8068.0,11211.0,8779.0,7285.0,8596.0
11786,41060.epa.rent_under_25_percent,4350.0,4990.0,4746.0,4768.0,4484.0,4680.0,7100.0,5168.0,6884.0,6525.0,7006.0,7657.0
11787,41060.epa.median_rent,582.0,570.0,615.0,607.0,646.0,627.0,627.0,642.0,658.0,711.0,699.0,732.0
11788,29180.epa.total_pop,256494.0,259073.0,263171.0,274265.0,277307.0,279781.0,479116.0,484974.0,490488.0,491528.0,491558.0,489364.0
11789,29180.epa.median_age,34.4,34.2,34.1,34.3,34.1,34.1,35.2,35.0,35.1,35.6,36.0,36.2
11790,29180.epa.nonfamily_households,35962.0,34215.0,36374.0,38066.0,41378.0,37588.0,58649.0,62613.0,60214.0,60543.0,62771.0,61868.0
11791,29180.epa.family_households,66029.0,66495.0,64356.0,65115.0,63752.0,69254.0,120129.0,115706.0,120688.0,116882.0,116301.0,122489.0
11792,29180.epa.high_school_including_ged,51261.0,51831.0,56346.0,56095.0,61544.0,58822.0,101386.0,105627.0,110600.0,116120.0,123024.0,117865.0
11793,29180.epa.graduate_professional_degree,11817.0,11210.0,10642.0,12124.0,13188.0,12122.0,20961.0,18612.0,20737.0,21223.0,23146.0,23813.0
11794,29180.epa.some_college_and_associates_degree,39566.0,42132.0,44169.0,43094.0,46923.0,47726.0,79876.0,82871.0,83401.0,76543.0,76117.0,74823.0
11795,29180.epa.housing_units,110640.0,112416.0,113764.0,115795.0,116780.0,117313.0,199134.0,201867.0,204106.0,206456.0,209832.0,211681.0
11796,29180.epa.occupied_housing_units,101991.0,100710.0,100730.0,103181.0,105130.0,106842.0,178778.0,178319.0,180902.0,177425.0,179072.0,184357.0
11797,29180.epa.median_structure_age,37.0,38.0,35.0,36.0,35.0,35.0,37.0,37.0,35.0,36.0,36.0,34.0
11798,29180.epa.dwellings_under_4_units,80681.0,81118.0,82793.0,85919.0,80429.0,85302.0,147760.0,149446.0,146353.0,157038.0,156328.0,159212.0
11799,29180.epa.dwellings_5_to_19_units,6624.0,8743.0,7395.0,9642.0,11990.0,8527.0,10207.0,12518.0,13412.0,12470.0,13129.0,13558.0
11800,29180.epa.dwellings_20_to_49_units,1486.0,3038.0,3265.0,3275.0,1213.0,2837.0,4713.0,5192.0,3747.0,3278.0,5150.0,3593.0
11801,29180.epa.dwellings_50_or_more_units,6378.0,2044.0,2404.0,2916.0,5185.0,3027.0,2514.0,2254.0,2846.0,1679.0,2509.0,3055.0
11802,29180.epa.walked_to_work,2601.0,2265.0,2513.0,1939.0,1541.0,3512.0,3985.0,2812.0,6144.0,3696.0,3716.0,3281.0
11803,29180.epa.commuters_by_public_transportation,1028.0,1594.0,761.0,814.0,1257.0,782.0,855.0,880.0,940.0,1463.0,1256.0,489.0
11804,29180.epa.commuters_by_car_truck_van,118600.0,116152.0,119521.0,119133.0,122992.0,123687.0,202805.0,211680.0,203998.0,200097.0,197867.0,200073.0
11805,29180.epa.commute_under_10_mins,,,,,,,,,,,,
11806,29180.epa.commute_10_29_mins,70858.0,73995.0,73451.0,75514.0,76841.0,77160.0,113590.0,116060.0,115617.0,109235.0,108516.0,112551.0
11807,29180.epa.commute_30_59_mins,,,,,,,,,,,,
